instance_id,label_gpt4o,label_wiktionary,dtw_distance
13143,mi-TAHNUHMEE,mi-TAHNUHMEE,9.1088
13144,mee-TOOIZ(UH)M,mee-TOOIZ(UH)M,10.0354
13145,muh-TOH-pruh-lawl·,muh-TOH-pruh-lawl·,13.402
13146,MEETUH,MEETUH,10.4282
13147,MEETUHR,MEETUHR,10.4393
13148,METRIKL,METRIKL,11.1601
13149,METRIKL,METRIKL,9.7195
1315,antee-NOHMEE-uhn,antee-NOHMEE-uhn,10.5067
13150,METRIK-sistuhm·,METRIK-sistuhm·,8.8188
13151,METROH,METROH,8.5104
13152,met-ROL-uh-ji,met-ROL-uh-ji,10.8958
13153,-ayneeuh,-ayneeuh,10.1464
13154,MET-ruh-nohm·,MET-ruh-nohm·,8.6371
13155,muh-TRAHPUHLIS,muh-TRAHPUHLIS,9.9191
13156,metruh-PAHLIT(UH)N,metruh-PAHLIT(UH)N,9.7213
13157,metruh·-SEKSHOOUHL,metruh·-SEKSHOOUHL,11.6277
13158,METL,METL,10.6241
13159,MEKSIKUHUUK,MEKSIKUHUUK,8.7254
1316,antee-NOHMEE-uhnizuhm,antee-NOHMEE-uhnizuhm,9.9832
13160,MEZAY,MEZAY,12.3685
13161,muh-ZOOZAW,muh-ZOOZAW,13.3396
13162,metsohsuh·-PRANOH,metsohsuh·-PRANOH,10.1975
13163,mi-SHEL,mi-SHEL,9.7787
13164,MIGHKROHB,MIGHKROHB,9.279
13165,migh-KRUHUU-bee-uhl,migh-KRUHUU-bee-uhl,9.765
13166,muikruh(uu)bui·-OLUHJEE,muikruh(uu)bui·-OLUHJEE,11.0544
13167,-efuhlee,-efuhlee,8.4737
13168,MIGHKROHKUHN-trohlur·,MIGHKROHKUHN-trohlur·,10.3149
13169,MIGH-kruh-kahz·-uhm,MIGH-kruh-kahz·-uhm,9.3593
1317,an-TIN-uh-mee,an-TIN-uh-mee,9.6374
13170,MIGH-kroh-feesh·,MIGH-kroh-feesh·,9.2571
13171,-avitee,-avitee,8.5986
13172,migh-KROMITUH,migh-KROMITUH,10.6039
13173,-uhuul,-uhuul,8.5311
13174,MIGH-kroh-nay·-shuhn,MIGH-kroh-nay·-shuhn,8.8796
13175,mighkruhuu·-paytree·-OLUHJEE,mighkruhuu·-paytree·-OLUHJEE,10.6489
13176,MIGHKROH-PEENIS,MIGHKROH-PEENIS,9.1489
13177,MIGHKRUHUURIGHON,MIGHKRUHUURIGHON,11.836
13178,MIGH-kruh-skuhuup·,MIGH-kruh-skuhuup·,10.961
13179,MIGH-kruh-skohp·,MIGH-kruh-skohp·,11.2267
1318,antee·-OKSIDUHNT,antee·-OKSIDUHNT,10.8658
13180,migh-KRAH-skuh-pee,migh-KRAH-skuh-pee,11.6886
13181,MIGHKRUHTIGHN,MIGHKRUHTIGHN,9.9133
13182,MIGHKRUH(UU)-wayv·-UV(UH)N,MIGHKRUH(UU)-wayv·-UV(UH)N,10.4306
13183,MIKCHUHRAYT,MIKCHUHRAYT,10.7468
13184,mighduhs·-TUCH,mighduhs·-TUCH,9.3658
13185,-idee,-idee,12.141
13186,MIDUHL,MIDUHL,9.8085
13187,MIDUHL,MIDUHL,8.3001
13188,midl·-AYJIZ,midl·-AYJIZ,9.7967
13189,MIDUHL-LEG,MIDUHL-LEG,10.3333
1319,antipuh·-THETIK,antipuh·-THETIK,11.7013
13190,MIDL-seks,MIDL-seks,10.2626
13191,-idee,-idee,10.8029
13192,MID-feeld,MID-feeld,11.1738
13193,MIDRIB,MIDRIB,10.3104
13194,MID-turm·,MID-turm·,10.2362
13195,midway,midway,10.6036
13196,MID-wighfuhree·,MID-wighfuhree·,9.7827
13197,meen,meen,9.7447
13198,MIGHTILEE,MIGHTILEE,9.7956
13199,MIGHTEE,MIGHTEE,9.2151
132,uh-BAY(UH)NT,uh-BAY(UH)NT,11.2243
1320,an-TIPUHTHEE,an-TIPUHTHEE,11.4049
13200,MIGHGRUHNT,MIGHGRUHNT,10.6797
13201,migh·-GRAY-tuh-ree,migh·-GRAY-tuh-ree,11.2929
13202,mee-GEL,mee-GEL,12.4934
13203,-ee,-ee,9.0022
13204,MIGHKEE,MIGHKEE,10.2429
13205,mi-LAN,mi-LAN,10.827
13206,MILDRUHD,MILDRUHD,11.2546
13207,muil-end,muil-end,10.1642
13208,MIGHLSTOHN,MIGHLSTOHN,11.6978
13209,milf,milf,10.5453
1321,an-TIFUHNUHL,an-TIFUHNUHL,11.663
13210,MILITUHNT,MILITUHNT,11.4175
13211,mili·-TAIRIUH,mili·-TAIRIUH,10.226
13212,mi·-li-tuh-righ-ZAY-shn,mi·-li-tuh-righ-ZAY-shn,9.5587
13213,MI-li-tuh-righz,MI-li-tuh-righz,10.6443
13214,MIL-i-ter·-ee,MIL-i-ter·-ee,9.49
13215,MILITAYT,MILITAYT,10.8517
13216,milk,milk,9.6444
13217,milk,milk,9.5554
13218,-ilkee,-ilkee,8.5992
13219,MILKMAYD,MILKMAYD,9.7499
1322,AN-ti-pohd,AN-ti-pohd,11.6246
13220,MILKMUHN,MILKMUHN,12.084
13221,MILK-sop·,MILK-sop·,10.2179
13222,mi-LENIUHM,mi-LENIUHM,9.9456
13223,MILUR,MILUR,8.1179
13224,mil-hil,mil-hil,9.18
13225,MILIAHD,MILIAHD,13.3122
13226,MILIGRAM,MILIGRAM,9.1208
13227,MILUH-meetur·,MILUH-meetur·,8.957
13228,MILYUHNZ,MILYUHNZ,8.0992
13229,MILUHPEED,MILUHPEED,11.2925
1323,an-tip·-uh-DEE-uhn,an-tip·-uh-DEE-uhn,10.3839
13230,MILUHPEED,MILUHPEED,8.0691
13231,MILI-sekuhnd·,MILI-sekuhnd·,10.8733
13232,milt,milt,10.1048
13233,mi-MOH-suh,mi-MOH-suh,9.797
13234,MIMZEE,MIMZEE,10.8884
13235,minuh-RET,minuh-RET,10.4602
13236,MINSUR,MINSUR,9.8048
13237,minduh·-NOW,minduh·-NOW,12.319
13238,MIGHND-bahgling·,MIGHND-bahgling·,9.3623
13239,MAHIND-bawg(uh)ling·,MAHIND-bawg(uh)ling·,10.3013
1324,an-tip·-uh-DEE-uhn,an-tip·-uh-DEE-uhn,10.9858
13240,-andee,-andee,8.4533
13241,mighnd-fuk,mighnd-fuk,15.1642
13242,mighnd-fuk,mighnd-fuk,14.8271
13243,MIGHND-fuhl,MIGHND-fuhl,10.6274
13244,MIGHNDFUHLNUHS,MIGHNDFUHLNUHS,9.7662
13245,MIGHNDFUHLNUHS,MIGHNDFUHLNUHS,9.7766
13246,mighndz‿-IUHR,mighndz‿-IUHR,8.6217
13247,mighn,mighn,8.1655
13248,MIGH-in,MIGH-in,9.0536
13249,MIGHN-krɐft·,MIGHN-krɐft·,12.0832
1325,antipigh·-RETIK,antipigh·-RETIK,12.0479
13250,MIGHN-krɐft·,MIGHN-krɐft·,12.0775
13251,MIGHNKRAFTEEUHN,MIGHNKRAFTEEUHN,9.6222
13252,minuh·-RAHLUHJEE,minuh·-RAHLUHJEE,8.5747
13253,-inging,-inging,8.8429
13254,MINGGLD,MINGGLD,9.3961
13255,MINICHUH,MINICHUH,10.5405
13256,MI-nee-buhs,MI-nee-buhs,8.4316
13257,MI-nim,MI-nim,10.7003
13258,MI-nim,MI-nim,11.2555
13259,MIN-uh-muhl,MIN-uh-muhl,10.2445
1326,an·-ti-KWER-ee-uhn,an·-ti-KWER-ee-uhn,12.215
13260,MIN-uh-muhl-ist,MIN-uh-muhl-ist,10.4028
13261,MINEEMEE,MINEEMEE,8.5307
13262,MINUHMUHM,MINUHMUHM,11.0582
13263,minuhmuhm·-WAYJ,minuhmuhm·-WAYJ,9.7984
13264,MINISKUHT,MINISKUHT,9.836
13265,MIN-is-tuh,MIN-is-tuh,9.3762
13266,MINISTREE,MINISTREE,9.0142
13267,MINIVUH,MINIVUH,11.2144
13268,minee-APUHLIS,minee-APUHLIS,9.1961
13269,minee-APUHLIS,minee-APUHLIS,9.1225
1327,ANTI-kwayt·,ANTI-kwayt·,9.5556
13270,minee-APUHLIS,minee-APUHLIS,10.3736
13271,minee-APUHLIS,minee-APUHLIS,10.3886
13272,minee-OHLUH,minee-OHLUH,10.3125
13273,MIGH-nuhr,MIGH-nuhr,9.4011
13274,mi-NAWKUH,mi-NAWKUH,10.8744
13275,MIGHNURIS,MIGHNURIS,9.0399
13276,migh-NORITEE-izuhm·,migh-NORITEE-izuhm·,10.6112
13277,MINSTR(UH)L,MINSTR(UH)L,9.6182
13278,-et,-et,9.9551
13279,-ighnuhs,-ighnuhs,9.5277
1328,ANTI-kwaytid·,ANTI-kwaytid·,10.7567
13280,MINITS,MINITS,7.5859
13281,MIN-yuhn,MIN-yuhn,9.865
13282,MIGHUHSEEN,MIGHUHSEEN,11.0691
13283,MIRUHTIV,MIRUHTIV,10.9784
13284,MIGHUH,MIGHUH,9.9496
13285,MIRIUHM,MIRIUHM,10.1351
13286,MI-ruh,MI-ruh,11.7974
13287,murrth,murrth,10.9404
13288,-ayv,-ayv,8.7863
13289,misbuh·-HAYVYUR,misbuh·-HAYVYUR,7.7004
1329,an-TIK-wuh-tee,an-TIK-wuh-tee,9.9514
13290,misbuh·-HAYVYUR,misbuh·-HAYVYUR,8.4925
13291,mis-KALKYUULAYT,mis-KALKYUULAYT,10.0187
13292,mis-KALKYUULAYT,mis-KALKYUULAYT,9.1369
13293,miskawl,miskawl,8.6023
13294,mis-CHAHNS,mis-CHAHNS,10.0799
13295,mis-karuhktuhr(a)i·-ZAYSHUHN,mis-karuhktuhr(a)i·-ZAYSHUHN,8.7392
13296,MISCHIF,MISCHIF,10.7265
13297,MISCHIF,MISCHIF,10.747
13298,MISCHIF,MISCHIF,12.2539
13299,MISCHIF,MISCHIF,12.2597
133,uh-BAWRINSEE,uh-BAWRINSEE,9.8223
1330,antee·-SEPTIK,antee·-SEPTIK,10.7153
13300,MISCHIVUHSNUHS,MISCHIVUHSNUHS,9.4671
13301,miskuhn·-SEP-shuhn,miskuhn·-SEP-shuhn,9.1021
13302,mis-KONDUKT,mis-KONDUKT,9.8258
13303,miskuhn-STROO,miskuhn-STROO,9.4224
13304,MIS-kree-uhnt,MIS-kree-uhnt,9.227
13305,MIS-kree-uhnt,MIS-kree-uhnt,9.2984
13306,mis-DEEL,mis-DEEL,12.0754
13307,MISDEEL,MISDEEL,10.2619
13308,misdi·-MEENUH,misdi·-MEENUH,9.9859
13309,mis-DIGHUHL,mis-DIGHUHL,10.7277
1331,antee·-SPINWURD,antee·-SPINWURD,11.1013
13310,MISDIGHUHL,MISDIGHUHL,10.719
13311,mis-DOO,mis-DOO,10.5277
13312,mis-DOWT,mis-DOWT,10.0606
13313,meezah·-SEN,meezah·-SEN,10.0834
13314,MIZUHRUHBUHLIST,MIZUHRUHBUHLIST,9.7325
13315,MIZ(UH)RUHBUHL,MIZ(UH)RUHBUHL,9.1693
13316,MIGHZUHLEENUHS,MIGHZUHLEENUHS,12.0675
13317,MIGH-zuh-lee,MIGH-zuh-lee,10.1855
13318,MIZ(UH)REE,MIZ(UH)REE,8.6442
13319,mis-FAWRCHUHN,mis-FAWRCHUHN,7.913
1332,an-TI-thuh-sis,an-TI-thuh-sis,9.609
13320,mis-GIVING,mis-GIVING,11.4041
13321,mis-GIGHDID,mis-GIGHDID,9.2347
13322,MISHAP,MISHAP,10.367
13323,MIS-haps,MIS-haps,9.8153
13324,MIS-hurd,MIS-hurd,9.5817
13325,mishuh·-GOS,mishuh·-GOS,9.7326
13326,MIS-hurd,MIS-hurd,8.8416
13327,MISH-mash·,MISH-mash·,9.4705
13328,mis·-in-fur-MAY-shuhn,mis·-in-fur-MAY-shuhn,7.9253
13329,mis-KEN,mis-KEN,9.9024
1333,anti·-THETIKUHL,anti·-THETIKUHL,11.0683
13330,MIZUHL,MIZUHL,11.8649
13331,mis-MA-nuhj,mis-MA-nuhj,12.1556
13332,-ach,-ach,10.7248
13333,mis-NOHMUR,mis-NOHMUR,9.189
13334,mi-SAHJ-uhn-ist,mi-SAHJ-uhn-ist,11.3059
13335,mi-SAHJ-i-nee,mi-SAHJ-i-nee,8.7093
13336,mis-PLANT,mis-PLANT,11.5102
13337,MIS-plant·,MIS-plant·,11.4689
13338,mis-PRUIZ,mis-PRUIZ,9.3141
13339,misri-MEMBUR,misri-MEMBUR,10.3651
1334,antee·-TRUST,antee·-TRUST,10.2258
13340,mis·-repruh·-ZENT,mis·-repruh·-ZENT,10.2075
13341,mis-reprizen·-TAYSHUHN,mis-reprizen·-TAYSHUHN,9.7136
13342,MISING-in-AKSHUHN,MISING-in-AKSHUHN,9.9344
13343,MISHUHN,MISHUHN,9.8681
13344,MISH-uh-ner·-i,MISH-uh-ner·-i,12.4294
13345,MISHUHNZ,MISHUHNZ,9.7399
13346,mi·-si-SAH-guh,mi·-si-SAH-guh,8.4736
13347,mi·-si-SI-pee,mi·-si-SI-pee,9.4553
13348,mi·-si-SI-pee-uhn,mi·-si-SI-pee-uhn,10.262
13349,MISIV,MISIV,11.3029
1335,ANTIVUIRUHS,ANTIVUIRUHS,10.8106
13350,mis-SPEEK,mis-SPEEK,11.4417
13351,-el,-el,10.1308
13352,-ent,-ent,10.1697
13353,mi-STAY-kuhn-lee,mi-STAY-kuhn-lee,9.6614
13354,MISTUR,MISTUR,8.4989
13355,MISTUR,MISTUR,8.4927
13356,mis-TUUK,mis-TUUK,9.5354
13357,mi-STRAHL,mi-STRAHL,11.2925
13358,MISTRIS,MISTRIS,9.2807
13359,misundur·-STANDING,misundur·-STANDING,9.6413
1336,an-TEESIGH,an-TEESIGH,12.0457
13360,mis·-un-dur-STUUD,mis·-un-dur-STUUD,8.5732
13361,mich,mich,9.3563
13362,michuhm,michuhm,10.6211
13363,MIT-i-gayt,MIT-i-gayt,11.0198
13364,MIT-i-gayt,MIT-i-gayt,11.2536
13365,mightoh·-KANDREEUH,mightoh·-KANDREEUH,10.7519
13366,mightoh·-KANDREEUHN,mightoh·-KANDREEUHN,10.285
13367,MIGHTRUHL,MIGHTRUHL,10.9154
13368,MIGHTUHR,MIGHTUHR,10.9745
13369,MIKSCHUR,MIKSCHUR,9.0578
1337,an-TOHNEEOH,an-TOHNEEOH,11.4886
13370,mizuh·-RAM,mizuh·-RAM,10.0695
13371,-oonuh,-oonuh,9.8582
13372,MIZ-uhn-mast·,MIZ-uhn-mast·,8.8663
13373,m,m,12.3276
13374,m,m,14.3087
13375,nuh-MAHN-iks,nuh-MAHN-iks,9.4653
13376,nuh-MAHN-iks,nuh-MAHN-iks,9.4529
13377,nuh-MAHN-iks,nuh-MAHN-iks,10.5828
13378,nuh-MAHN-iks,nuh-MAHN-iks,10.5813
13379,MUHUU,MUHUU,11.4225
1338,AN-tsee,AN-tsee,10.7082
13380,mohn,mohn,9.6537
13381,muhuut,muhuut,9.7932
13382,mahb,mahb,9.0314
13383,MOB-kap,MOB-kap,10.5598
13384,MUHUUBIGHL,MUHUUBIGHL,13.1109
13385,MUHUUBILIGHZ,MUHUUBILIGHZ,10.7756
13386,MUHUUBILUIZ,MUHUUBILUIZ,10.7787
13387,MOH-bee-uhs-strip,MOH-bee-uhs-strip,8.5239
13388,MOHKUH,MOHKUH,11.1123
13389,MAHKUHREE,MAHKUHREE,9.7859
1339,AN-twurp,AN-twurp,9.239
13390,MAHKING,MAHKING,11.7888
13391,MAHKING-burd·,MAHKING-burd·,8.8879
13392,MAHK-up·,MAHK-up·,9.6088
13393,MUHUUDUHL,MUHUUDUHL,10.5395
13394,MOHDUHL,MOHDUHL,9.9803
13395,-alitee,-alitee,10.0491
13396,MODUH,MODUH,11.2156
13397,mohd,mohd,9.1733
13398,moduh·-RAYSHUHN,moduh·-RAYSHUHN,10.6105
13399,mahduh·-RAYSHUHN,mahduh·-RAYSHUHN,8.1411
134,ab-HAWR-ur,ab-HAWR-ur,10.113
1340,uh-NYUUUHR(UH)N,uh-NYUUUHR(UH)N,11.3903
13400,MODUH-raytuh·,MODUH-raytuh·,11.8775
13401,MAHDURN,MAHDURN,9.5793
13402,MAHDUHST,MAHDUHST,8.2034
13403,MOD-uh-stee,MOD-uh-stee,9.9254
13404,mahdifi·-KAYSHUHN,mahdifi·-KAYSHUHN,7.9937
13405,MAHDIFIGHD,MAHDIFIGHD,9.8622
13406,MAHDIFIGH,MAHDIFIGH,9.9834
13407,MUHUUDISH,MUHUUDISH,10.8745
13408,MODYUULUH,MODYUULUH,9.9792
13409,mahjuh·-LAYSHUHN,mahjuh·-LAYSHUHN,9.1184
1341,AY-nuhs,AY-nuhs,9.5156
13410,MOH-ay-shit,MOH-ay-shit,10.9979
13411,MOHHAWK,MOHHAWK,10.6222
13412,moyl,moyl,9.3751
13413,MOYS-chur,MOYS-chur,12.5255
13414,MOYS-chuhrighz,MOYS-chuhrighz,9.8794
13415,MUHUULUHL,MUHUULUHL,10.3618
13416,muhuuluh,muhuuluh,11.5779
13417,-aritee,-aritee,9.3432
13418,muh-LA-siz,muh-LA-siz,9.9903
13419,mohld,mohld,9.9074
1342,AN-vil,AN-vil,11.6376
13420,MOHL-ding,MOHL-ding,9.1361
13421,MUHUULKACHUH,MUHUULKACHUH,10.517
13422,MOL-uh-kyool,MOL-uh-kyool,10.4517
13423,MUHUULHIL,MUHUULHIL,10.9084
13424,muh-LEST,muh-LEST,9.5236
13425,muh(uu)-LIMINUHS,muh(uu)-LIMINUHS,10.4201
13426,mol,mol,10.35
13427,MOLIFIGH,MOLIFIGH,9.1539
13428,MAHLUHSK,MAHLUHSK,10.2072
13429,MAHL-ee-kahd·-uhl,MAHL-ee-kahd·-uhl,8.3281
1343,ANG(K)-shuhs-lee,ANG(K)-shuhs-lee,11.183
13430,MAW-luh-tawv·-KAHK-tayl,MAW-luh-tawv·-KAHK-tayl,9.4844
13431,muh-LIBDINUHM,muh-LIBDINUHM,10.6411
13432,mahm,mahm,9.8553
13433,moh-MEN-tuhs,moh-MEN-tuhs,10.7764
13434,muh(uu)-MENTUHSNUHS,muh(uu)-MENTUHSNUHS,9.8286
13435,MOHMUHNTS,MOHMUHNTS,7.9551
13436,moh·-MENTUHM,moh·-MENTUHM,9.349
13437,MAHMUH,MAHMUH,9.9895
13438,MAHMEE,MAHMEE,11.8432
13439,MUHUUMUHUU,MUHUUMUHUU,9.8834
1344,e·-nee-MAWR,e·-nee-MAWR,7.6128
13440,mahm-ZILUH,mahm-ZILUH,10.4754
13441,MOHNUH,MOHNUH,9.6388
13442,MAH-nuh-koh,MAH-nuh-koh,9.9561
13443,-eezuh,-eezuh,10.721
13444,MAHNURKEE,MAHNURKEE,9.3304
13445,MAHNDUHGREEN,MAHNDUHGREEN,7.8213
13446,mahni·-GASK,mahni·-GASK,10.752
13447,MUNEE,MUNEE,9.8797
13448,MUNEE,MUNEE,10.4013
13449,mong-GUHUULEE-uh,mong-GUHUULEE-uh,11.4491
1345,en·-ee-MOHR,en·-ee-MOHR,7.8027
13450,mahng-GOHLEE-uh,mahng-GOHLEE-uh,9.9422
13451,mong-GOHLEEUHN,mong-GOHLEEUHN,11.2541
13452,MON-i-kuh,MON-i-kuh,10.3118
13453,MAHN-i-kur,MAHN-i-kur,8.3003
13454,mo·-ni-muh(uu)-LIM-ni-uhn,mo·-ni-muh(uu)-LIM-ni-uhn,10.8738
13455,muh-NISHN,muh-NISHN,10.5577
13456,MON-i-tuh,MON-i-tuh,11.9649
13457,MUNGKEE-puz(uh)l·,MUNGKEE-puz(uh)l·,12.0092
13458,MUNGKEEZ,MUNGKEEZ,9.9778
13459,MONMUHTH,MONMUHTH,10.0897
1346,EN-ee-thing,EN-ee-thing,8.7313
13460,monuhuu-AYMEEN,monuhuu-AYMEEN,9.0659
13461,-aysik,-aysik,9.8749
13462,MAHNUHKUHL,MAHNUHKUHL,11.1047
13463,MONUHDEE,MONUHDEE,10.4143
13464,muh-NAHGUHMEE,muh-NAHGUHMEE,9.7473
13465,monuh-JENUHSIS,monuh-JENUHSIS,9.5673
13466,monuhuu·-GLISUHRIGHD,monuhuu·-GLISUHRIGHD,10.8511
13467,MONOYD,MONOYD,11.2897
13468,monuh(uu)-KEENEE,monuh(uu)-KEENEE,11.137
13469,MAHN-uh-lith·,MAHN-uh-lith·,9.9368
1347,enithing·-EUHRIUHN,enithing·-EUHRIUHN,10.5964
13470,mah·-nuh-LITH-ik,mah·-nuh-LITH-ik,10.6079
13471,mahnoh·-MAYNEE-uh,mahnoh·-MAYNEE-uh,9.7868
13472,MONUHMUH,MONUHMUH,11.7264
13473,muh-nopuh·-LISTIK,muh-nopuh·-LISTIK,11.1933
13474,muh-NOPUHLUIZ,muh-NOPUHLUIZ,11.1437
13475,muh-NAHPUHLEE,muh-NAHPUHLEE,11.9064
13476,muh-NOPSUHNEE,muh-NOPSUHNEE,10.503
13477,muh-NAHPSUHNEE,muh-NAHPSUHNEE,9.6524
13478,mahnoh·-THEEIZM,mahnoh·-THEEIZM,9.5983
13479,mahnuhthee·-ISTIK,mahnuhthee·-ISTIK,7.9726
1348,ENEEWAY,ENEEWAY,8.2586
13480,MON-uh-tohn,MON-uh-tohn,10.4369
13481,MAH-nuh-tohn,MAH-nuh-tohn,8.4482
13482,mahnuh·-TAHNIK,mahnuh·-TAHNIK,8.4931
13483,mo·-nuh-TI-pik,mo·-nuh-TI-pik,10.0947
13484,muh-NOKSUID,muh-NOKSUID,10.6595
13485,muhn-ROH,muhn-ROH,11.6688
13486,muhn-ROHVEEUH,muhn-ROHVEEUH,10.8145
13487,muhn-ROHVEEUH,muhn-ROHVEEUH,9.1056
13488,mahn-SOON,mahn-SOON,9.1754
13489,monz·-PYOO-bis,monz·-PYOO-bis,8.7448
1349,EN-ee-wayz·,EN-ee-wayz·,10.0446
13490,MONSTUH-BOY,MONSTUH-BOY,10.5073
13491,MONSTUH-GURL,MONSTUH-GURL,10.9121
13492,MONSTRUHS,MONSTRUHS,11.5744
13493,mahn-TANUH,mahn-TANUH,11.4522
13494,MONTAYN,MONTAYN,11.6838
13495,mahn-TAYN,mahn-TAYN,11.527
13496,mon-TEUHROH,mon-TEUHROH,7.6954
13497,montivi·-DAYUHUU,montivi·-DAYUHUU,10.8198
13498,muhnt-GUMUHREE,muhnt-GUMUHREE,11.2652
13499,muhnt-GUMUHREE,muhnt-GUMUHREE,8.2412
135,ab-HAWR-ing,ab-HAWR-ing,13.3614
1350,EN-ee-wayz·,EN-ee-wayz·,10.2407
13500,munth,munth,10.5345
13501,munth,munth,8.6185
13502,mon(t)suh-RAT,mon(t)suh-RAT,11.0517
13503,MONTEE,MONTEE,10.9801
13504,monyuu·-MENTUHL,monyuu·-MENTUHL,10.7247
13505,moo,moo,10.7577
13506,-ooch,-ooch,8.2562
13507,MOODINUHS,MOODINUHS,12.0204
13508,MOODINUHS,MOODINUHS,10.7317
13509,-oouh,-oouh,10.4819
1351,EN-i-ʍens,EN-i-ʍens,10.2354
13510,MOOEE,MOOEE,10.5117
13511,moon,moon,10.5688
13512,moon,moon,10.5784
13513,moon,moon,9.2614
13514,moon,moon,9.1174
13515,moon,moon,11.0949
13516,moon,moon,10.5381
13517,moon,moon,10.5546
13518,moon,moon,9.1271
13519,moon,moon,9.2822
1352,EN-ee-(h)wer,EN-ee-(h)wer,9.946
13520,moon,moon,11.0898
13521,moon,moon,11.0945
13522,moon,moon,11.0668
13523,moon,moon,11.0852
13524,MOON-beem,MOON-beem,9.9294
13525,MOON-bowns·,MOON-bowns·,8.8621
13526,MOON-light·,MOON-light·,9.4467
13527,moonmoon,moonmoon,11.2719
13528,-ayk,-ayk,8.2335
13529,MOONSHIGHN,MOONSHIGHN,10.4123
1353,ENEE-hoo·,ENEE-hoo·,10.1476
13530,MOON-shawt,MOON-shawt,10.119
13531,MOON-sikl·,MOON-sikl·,11.1491
13532,MOON-struk,MOON-struk,8.4153
13533,muur,muur,11.0296
13534,MOOR-hen,MOOR-hen,9.9913
13535,moos,moos,8.878
13536,moos,moos,11.127
13537,MOO-shoo,MOO-shoo,9.4407
13538,mahp,mahp,12.6337
13539,muhuup,muhuup,11.4186
1354,ENEE-wighz·,ENEE-wighz·,9.1541
13540,MOHPEE,MOHPEE,9.1852
13541,mahp,mahp,9.1519
13542,MOHRUHL,MOHRUHL,9.8104
13543,muh-RAHL,muh-RAHL,11.3872
13544,mawruhl·-HIGH-grownd,mawruhl·-HIGH-grownd,9.423
13545,MO-ruh-lighz,MO-ruh-lighz,10.4535
13546,mawruhl·-LOH-grownd,mawruhl·-LOH-grownd,10.7717
13547,MAWRUHLEE,MAWRUHLEE,8.6591
13548,MAWRUHLZ,MAWRUHLZ,8.4013
13549,maw·-ruh-TAW-ree-uhm,maw·-ruh-TAW-ree-uhm,10.8864
1355,ANZAK,ANZAK,7.9997
13550,MAWR-bid,MAWR-bid,10.2872
13551,mawduhnt,mawduhnt,10.3985
13552,mohr,mohr,8.4946
13553,mawr-awr-les,mawr-awr-les,10.1709
13554,mawr-OHVUR,mawr-OHVUR,8.8055
13555,MAWPAWK,MAWPAWK,11.5542
13556,MAWRGUHN,MAWRGUHN,9.4499
13557,mawg,mawg,10.8526
13558,mohrg,mohrg,8.421
13559,MAWRIBUND,MAWRIBUND,9.9158
1356,ANZAK-day·,ANZAK-day·,8.5084
13560,MORIUHN,MORIUHN,10.1666
13561,MAWRMUHN,MAWRMUHN,9.8078
13562,MAWRMUHN,MAWRMUHN,9.852
13563,MAWRMUHN,MAWRMUHN,9.0386
13564,MAWRMUHN,MAWRMUHN,9.0096
13565,MAWNING,MAWNING,10.4867
13566,MAWRNING,MAWRNING,11.077
13567,muh-ROKUHUU,muh-ROKUHUU,11.0322
13568,MAWRON,MAWRON,10.9173
13569,muh-RUHUUNEE,muh-RUHUUNEE,11.8173
1357,ay-AWR-tik,ay-AWR-tik,11.8039
13570,mawr-AHNIK,mawr-AHNIK,8.9662
13571,MAW-feem,MAW-feem,10.7654
13572,MAW-feen,MAW-feen,11.1332
13573,MAWR-feen·,MAWR-feen·,8.4982
13574,mawrfuh·-LAHJIKUHL,mawrfuh·-LAHJIKUHL,12.6358
13575,maw-FOL-uh-jee,maw-FOL-uh-jee,10.4569
13576,mo·-foh-fon·-OL-uh-jee,mo·-foh-fon·-OL-uh-jee,8.9687
13577,MAWFUH-tighping·,MAWFUH-tighping·,11.2555
13578,MORIS,MORIS,9.1857
13579,MAHR-oh,MAHR-oh,8.1922
1358,apuhlachi·-KOHLUH,apuhlachi·-KOHLUH,8.4808
13580,MAWS,MAWS,10.6005
13581,MAWRSUHL,MAWRSUHL,8.1083
13582,MAWRTUHL,MAWRTUHL,7.7477
13583,mawr-TALITEE,mawr-TALITEE,7.5492
13584,MAWTUHLEE,MAWTUHLEE,8.608
13585,maw-TISHUHN,maw-TISHUHN,9.8812
13586,mawtlayk,mawtlayk,10.9931
13587,MAWRCHUH-weree·,MAWRCHUH-weree·,9.1267
13588,MOSKUHUU,MOSKUHUU,9.5822
13589,MOH-zee,MOH-zee,8.739
1359,uh-PAHRT,uh-PAHRT,9.8429
13590,MOHZLEE,MOHZLEE,8.7823
13591,mahsk,mahsk,7.7899
13592,muh-SKEE-toh,muh-SKEE-toh,9.3821
13593,maws,maws,8.0949
13594,MAHSEE,MAHSEE,9.6108
13595,MOHST,MOHST,8.3891
13596,MOHSTLEE,MOHSTLEE,9.5765
13597,muhuu,muhuu,12.239
13598,muhuut,muhuut,10.1441
13599,moh-TEL,moh-TEL,10.64
136,uh-BIGHD,uh-BIGHD,9.2383
1360,uh-PAHRT-muhnt,uh-PAHRT-muhnt,9.7967
13600,mawth,mawth,9.9775
13601,mothbawl,mothbawl,11.1573
13602,MUDHUH,MUDHUH,10.6894
13603,MUDHUR,MUDHUR,9.1419
13604,MⱯDHUH,MⱯDHUH,9.6624
